title,site_url,description,publication_icon,nsfw,categories,member_count,show_member_count,mrr,show_mrr,ghost_rank,featured,feature_image,text_color,bg_color,accent_color,lang,created_at,mrr_members_rank,mrr_members_diff_rank,updated_at,showIframe,objectID
Modern Gays,https://www.moderngays.co/,"Build the vibrant life you want by owning your authentic self. Online magazine, newsletter and podcast about and for the LGBTQ+ community.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1706843038761-modern-gays.png?width=75&height=75&resize=contain,False,['podcasts'],4,True,0,True,110141800,False,,,,#8e5ade,en,1701659209,4,0,1706845183,True,2e752626-32c5-42e7-9955-933dc2edddcd
Secular Buddhism Podcast,https://secularbuddhism.com/,Combining Buddhist Philosophy + Psychology + Neuroscience. Learn how to incorporate mindfulness into your everyday life.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1691627916820-SB-Simple.png?width=75&height=75&resize=contain,False,['podcasts'],0,False,,False,1005127,False,,,,#ff6200,en,1691627917,0,0,1706460368,True,1cd14e9c-02a6-4742-a64f-064e022e6f64
Analyse Asia,https://www.analyse.asia/,"The Premiere Podcast dissecting the pulse of Business, Technology & Media in Asia",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1695637612284-Square-logo.png?width=75&height=75&resize=contain,False,['podcasts'],0,False,,False,1589412,False,,,,#8c1aff,en,1671234500,0,0,1706652921,True,1603116d-90b4-4bb9-b2b0-48e27f102792
The Sextracurricular Podcast,https://sextracurricular.com/,"An honest blog and podcast from a married couple exploring the ethical, consensual, sexual non-monogamy lifestyle. Episodes are available on Apple Podcasts, Spotify, and all other major platforms!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1677896673502-Sextracurricular---Tiny-3.jpg?width=75&height=75&resize=contain,True,['podcasts'],0,False,,False,2444489,False,,,,#5ce1e6,en,1677896674,0,0,1706699231,False,ff2ef02b-19f5-4e59-a00e-275e921e9a15
The Joe Walker Podcast,https://josephnoelwalker.com/,"Joe Walker hosts refreshingly in-depth conversations with founders, scientists, scholars, economists, and public intellectuals.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705016112098-jsp-favicon.png?width=75&height=75&resize=contain,False,['podcasts'],0,False,,False,2686046,False,,,,#FF452C,en,1705016113,0,0,1704952728,True,2c3457b7-604f-4449-88f1-673e62adb77d
Podcast Disclosed ,https://podcastdisclosed.com/,"Read Summaries and Notes of World's top Podcasts. On Purpose with Jay Shetty, Huberman Lab, The Mindset Mentor and many more . Reachout to us at hello@podcastdisclosed.com",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1682448055691-Copy-of-Home-Design--3-.png?width=75&height=75&resize=contain,False,['podcasts'],0,False,0,True,9790671,False,,,,#FEF203,en,1668067057,0,0,1706847635,True,852e3898-f026-475d-9be9-c1d515bd65c4
Eco Punks,https://ecopunks.live/,Understanding Ecosystems with Attitude,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705625814288-punk_goat.ico?width=75&height=75&resize=contain,False,['podcasts'],0,False,,False,10500000,False,,,,#990000,en,1705625815,0,0,1705595260,True,82e65a5e-e646-488f-aa8e-8ad893921792
The Huge Blog,https://huge.fm/blog/,Learn about private podcasting.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1696596368859-favicon.png?width=75&height=75&resize=contain,False,['podcasts'],0,False,,False,10500000,False,,,,#2e2e2e,en,1696596369,0,0,1705518092,False,7f7b236c-b424-4aac-80be-3ed5805f4d43
Mad Pony Show,https://www.madponyshow.com/,A podcast about nothing and everything.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1678145339970-Mad%20Pony%20Show%20-%20Artwork_Cover%20Art.jpg?width=75&height=75&resize=contain,False,['podcasts'],0,False,,False,11000000,False,,,,#fe546f,en,1678145341,0,0,1677873688,True,ad4835d3-4ade-4a2d-be78-29066c12411b
Just Books,https://welshauthor.com/,"This podcast is all about books, writing books, and book reviews. The episodes, which appear weekly, are written either by Owen Jones, a prolific writer or Chalita Majang, an avid reader. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1695642396761-Podcast_logo-3kx3k-1.jpg?width=75&height=75&resize=contain,False,['podcasts'],0,False,,False,67002219,False,,,,#fda968,en-gb,1695642398,0,0,1696489986,True,30c40a60-2bdb-475c-9e5f-9ee4221b4bec
Darwin Gefällt Das,https://darwingefaelltdas.de/,Der History Podcast über die Epic Fails der Menschheitsgeschichte,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1695131382752-favicon.ico?width=75&height=75&resize=contain,False,['podcasts'],0,False,,False,119611993,False,,,,#85bbc5,de,1695131384,0,0,1705588561,True,3ace9699-bd57-47e7-9419-0f3035aa43b4
