title,site_url,description,publication_icon,nsfw,categories,member_count,show_member_count,mrr,show_mrr,ghost_rank,featured,feature_image,text_color,bg_color,accent_color,lang,created_at,mrr_members_rank,mrr_members_diff_rank,updated_at,showIframe,objectID
International Biohacking Community,https://blog.biohackinginternational.com/,The International Biohacking Community is a global hub for individuals passionate about advancing their understanding of biology and enhancing personal development.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1702168345155-e254fb65b8bc0b6fac4f5c2628544c4007d46238.png?width=75&height=75&resize=contain,False,['science'],42,True,0,True,10499955,False,,,,#6f0965,en,1702168346,42,0,1702166657,True,a421c637-ec3b-42b6-9bc0-690d719c0080
Reasoning Report ,https://www.connectingcells.com/,"Subscribe to the Reasoning Report, the newsletter of the blog Connecting Cells, for a monthly interview with cognitive scientists studying human reasoning.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1676899521291-cluster-data-icon.png?width=75&height=75&resize=contain,False,['science'],37,True,,False,17670738,False,,,,#cb6262,en,1676899522,37,0,1685557282,True,7532be94-590b-49bb-8072-41359a421e1c
Techhistorian,https://techhistorian.com/,We create content that teaches you about the history of technology. Learn about the technology that has shaped our world.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1700693037091-techhistorian-favicon-green.png?width=75&height=75&resize=contain,False,['science'],32,True,,False,6141098,False,,,,#20bf6b,en,1663506003,32,4,1704390863,False,5878a458-c3ac-4841-9e90-aed38f2a8923
"Greg Forcey PhD, CWB®",https://www.gregforcey.com/,"Wildlife, renewable energy, and technology",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1695579734134-tree_site_icon.png?width=75&height=75&resize=contain,False,['science'],17,True,,False,609244,False,,,,#d58400,en,1695579735,17,5,1703613613,True,9017c162-ae7d-4116-9308-30f02efedeee
El rincón de Robquim,https://robquim.com/,"Medio ambiente, divulgación científica, reseñas y más. Sin publicidad, rastreo, pagos mensuales ni microtransacciones.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704957370403-_6bce12a9-45e6-41a0-a65e-17fd51e58cef-1.webp?width=75&height=75&resize=contain,False,['science'],11,True,0,True,10499988,False,,,,#FF1A75,es,1699640560,11,4,1705514226,False,6df802c4-5519-4b1c-9b7a-fd41c50ee372
Astrochain dApp,https://astrochain.app/,"The Astrochain™ Decentralized Application, dApp™, is comprised of the AstroFeed™, AstroPrint, and more.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705370872945-astrochain-square.png?width=75&height=75&resize=contain,False,['science'],2,True,0,True,10499997,False,,,,#020314,en,1705370874,2,0,1705369775,True,a7822b86-c9cd-4a95-b074-3476b3cfc578
Anson's Notes,https://notes.ansonbiggs.com/,"Computer science, space, and other technical topics",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705313426893-pillars-1.jpg?width=75&height=75&resize=contain,False,['science'],2,True,0,True,10499997,False,,,,#256bee,en,1705299786,2,0,1705618320,True,0cc2a2e1-6d7e-4496-a24b-3255d549a78d
Samir Saci,https://www.samirsaci.com/,"In this blog, you can find case studies of data analytics used for Supply Chain Continuous Improvement, Sustainability and Tasks Automation for your Personal Productivity.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1664022085041-Icon.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,625007,False,,,,#000000,en,1664022086,0,0,1706029211,True,ccb447ac-d433-431a-8a82-fa8ab5a925e7
Jousef Murad,https://www.jousefmurad.com/,"Strategies, Systems & tools to help you become a smarter engineer & scientist.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1672523167041-machine-learning-2.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,1044695,False,,,,#3b96c4,en,1672523170,0,0,1703678987,True,00b86d1d-48ae-4f19-ac4f-274215e75a9e
Shuffle Curiosity,https://shufflecuriosity.com/,"A publication here to illuminate the complicated and fractious places where science collides with health, technology, future, and culture. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1663492753575-Favicon.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,10000000,False,,,,#DC2249,en,1663492755,0,0,1669271159,False,9fabb846-96ac-436a-9966-8f8be95f6dda
That Medic,https://www.thatmedic.com/,Surgical Trainee & Serial Storyteller,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1687782981196-icon1.jpg?width=75&height=75&resize=contain,False,['science'],0,False,,False,10000000,False,,,,#000000,en,1687782982,0,0,1687782786,True,93ec7b74-1354-4eb1-8bac-08ee5c8fc397
Break,https://www.breakideasproject.com/,Breaking Through the Boundaries of Knowledge and Reason.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1683036250093-logo.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,10000000,False,,,,#2c2f36,en,1683035601,0,0,1689622457,True,82f0e65a-673f-4af2-ab16-8c8c4f346ebf
Jinghong Chen,https://jinghong-chen.ghost.io/,"PhD student at Cambridge. I write 3-minute technical blogs for active researchers in Natural Language Generation (NLG), Vision-Language Models (VLM), and Diffusion Models. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1702620353688-WechatIMG14.jpeg?width=75&height=75&resize=contain,False,['science'],0,False,0,True,10500000,False,,,,#bdf9e5,en,1702620354,0,0,1702617098,True,c86a126f-7579-4332-8a50-94b1114c774f
Qurious Data Science,https://course.srijitmukherjee.com/,Learn the Science of Data with me.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701091253815-logo.jpeg?width=75&height=75&resize=contain,False,['science'],0,False,,False,10500000,False,,,,#000000,en,1701091255,0,0,1701023678,True,a67f9859-8b2b-49af-a1fd-ff10f3c3d108
LearnWithReemii,https://learnwithreemii.ghost.io/,All Biology Things Simplified,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701116598351-learnwithreemii-low-resolution-logo-black-on-transparent-background-2.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,10500000,False,,,,#d3afd7,en,1701116599,0,0,1706709352,True,2a4b1bcf-bc3b-4705-bdca-d79f108ace51
All Coronaviruses Are Bastards,https://allcoronavirusesarebastards.digitalpress.blog/,Blog über COVID-19 und andere Themen aus Medizin und Wissenschaft,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1703687814829-acab.jpg?width=75&height=75&resize=contain,False,['science'],0,False,,False,10500000,False,,,,#22ad83,de,1703431911,0,0,1706725636,True,250d8265-4254-4d56-adcb-fdc00d020abf
Misinformation Kills,https://misinformation-kills.ghost.io/,Saving lives by fighting medical misinformation.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1671319611257-My-project-1--9-.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,11000000,False,,,,#000000,en,1671319614,0,0,1671409321,True,c20fabd0-dc80-4c1e-935b-2b518f28f0cb
Soberanía Individual,https://www.soberaniaindividual.com/,un nuevo canon,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1681368774071-logo-bird.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,11000000,False,,,,#001122,es,1681368774,0,0,1643869146,True,66316f46-80c8-4f7c-85c4-2e53885d1b7e
BioSourced™,https://www.bio-sourced.com/,BioSourced™ is an online resource about biobased materials to fuel sustainable product development.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1703023455671-BioSourced-LinkedIn--2--1.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,43206066,False,,,,#21c400,en,1703023456,0,0,1702852149,True,d7a2e7cc-5cbb-4e01-b00b-e3786ded0a0f
Dr. Mohammed AL Khalidy,https://www.aiwmr.com/,Aerospace and AI Engineering,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1675693950242-1674294687881-Picture1.jpg?width=75&height=75&resize=contain,False,['science'],0,False,,False,81787455,False,,,,#1a5eff,en,1674294689,0,0,1674332632,True,f5fd9ff3-aad0-4ecc-9ffb-d4fa90034729
Psync,https://psync.club/blog/,Self discovery & deeper connectionss,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704218515603-Logo-1.jpg?width=75&height=75&resize=contain,False,['science'],0,False,,False,125087159,False,,,,#010a37,en,1704218517,0,0,1701750827,True,fe28afde-3463-4af9-9d73-deccd63963b1
jo ciucă,https://www.jociuca.com/,"Hey there, world. I am Jo, all-ways human, astronomer and world-traveller sharing my tiny insights into the Universe and the big ideas around us.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1673258253437-WhatsApp-Image-2022-12-25-at-11.37.55-AM.jpeg?width=75&height=75&resize=contain,False,['science'],0,False,,False,150458595,False,,,,#831100,en,1673258254,0,0,1704095297,True,576db931-ba13-46e6-be50-3ff5de9f0445
ScieNFT Blog: Bridging Science and Web3 Technology,https://blog.scienft.com/,Get the latest from ScieNFT Blog—your source for in-depth articles and research on the crossroads of science and web3.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701690965732-Frame-27012.png?width=75&height=75&resize=contain,False,['science'],0,False,,False,167111838,False,,,,#150618,en,1698399080,0,0,1706290876,False,b0bd8b46-344e-4ea0-8855-2559ee1f36ef
